DATE_TIME,SOURCE_KEY,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD
19-05-2020 08:30,rGa61gmuvPhdLxV,4142.285714,406.5142857,469.8571429,7137371.857
15-06-2020 13:15,uHbuxQJl8lW7ozc,6253.75,612.625,4825.0,7272662.0
24-05-2020 23:30,adLQvlD726eNBSB,0.0,0.0,8397.0,6346131.0
08-06-2020 00:15,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7273453.0
09-06-2020 08:15,ih0vzX44oOqAx2f,6128.857143,600.5,510.5714286,6367419.571
06-06-2020 04:15,zVJPv84UY57bAof,0.0,0.0,0.0,7279090.0
06-06-2020 19:15,WRmjgnKYAwPKWDb,0.0,0.0,6341.0,7196611.0
23-05-2020 16:45,sjndEbLyjtCKgGv,4130.428571,405.7285714,8147.285714,7081109.286
26-05-2020 17:30,adLQvlD726eNBSB,679.375,65.775,8191.25,6363485.25
30-05-2020 03:00,sjndEbLyjtCKgGv,0.0,0.0,0.0,7129029.0
17-05-2020 08:00,ih0vzX44oOqAx2f,4994.375,489.775,364.125,6198174.125
07-06-2020 05:00,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6418482.0
14-06-2020 13:00,WRmjgnKYAwPKWDb,8858.375,866.6625,4226.0,7251405.0
17-06-2020 14:00,ih0vzX44oOqAx2f,5862.625,574.5375,4558.0,6424929.0
04-06-2020 16:15,ZnxXDlPa8U1GXgE,6886.875,674.5,7493.75,6678377.75
02-06-2020 12:45,3PZuoBAID5Wc2HD,11755.57143,1147.414286,4043.571429,7125312.571
30-05-2020 01:15,iCRJl6heRkivqQ3,0.0,0.0,0.0,7291253.0
14-06-2020 14:45,VHMLBKoKgIrUVDU,6428.285714,629.7285714,6108.857143,7435674.857
01-06-2020 03:30,iCRJl6heRkivqQ3,0.0,0.0,0.0,7304567.0
09-06-2020 05:45,z9Y9gH1T5YWrNuG,0.0,0.0,0.0,7191424.0
24-05-2020 06:15,bvBOhCH3iADSZry,373.75,36.125,6.625,6376778.625
16-06-2020 05:30,bvBOhCH3iADSZry,0.0,0.0,0.0,6527792.0
10-06-2020 15:45,7JYdWkrLSPkdwr4,3767.857143,370.3142857,5734.428571,7800463.429
29-05-2020 11:00,pkci93gMrogZuBj,12076.42857,1177.457143,2745.428571,7276003.429
14-06-2020 22:30,ZoEaEvLYb1n2sOq,0.0,0.0,7289.0,7323052.0
23-05-2020 01:30,WRmjgnKYAwPKWDb,0.0,0.0,0.0,7084595.0
13-06-2020 00:30,zVJPv84UY57bAof,0.0,0.0,0.0,7328550.0
27-05-2020 11:45,ZnxXDlPa8U1GXgE,10684.85714,1042.971429,3453.571429,6616102.571
30-05-2020 08:00,7JYdWkrLSPkdwr4,3064.857143,300.9857143,291.8571429,7715126.857
30-05-2020 15:45,iCRJl6heRkivqQ3,7684.714286,752.3142857,6463.0,7297716.0
13-06-2020 12:00,pkci93gMrogZuBj,13077.42857,1275.042857,4048.142857,7384855.143
16-06-2020 22:15,McdE0feGgRqW7Ca,0.0,0.0,6365.0,7402595.0
25-05-2020 15:00,McdE0feGgRqW7Ca,10460.57143,1022.571429,7723.857143,7240414.857
23-05-2020 13:30,ZoEaEvLYb1n2sOq,12390.42857,1208.057143,5651.714286,7159364.714
23-05-2020 15:00,z9Y9gH1T5YWrNuG,6142.0,601.7625,7023.5,7071242.5
18-05-2020 18:15,1BY6WEcLGh8j5v7,0.0,0.0,4998.0,6283648.0
17-06-2020 11:30,iCRJl6heRkivqQ3,7785.571429,762.1571429,2326.857143,7422632.857
31-05-2020 21:00,adLQvlD726eNBSB,0.0,0.0,5933.0,6400704.0
07-06-2020 20:45,McdE0feGgRqW7Ca,0.0,0.0,7042.0,7338202.0
15-06-2020 06:30,adLQvlD726eNBSB,1008.142857,97.95714286,24.57142857,6505110.571
08-06-2020 14:15,sjndEbLyjtCKgGv,11278.125,1100.825,6170.25,7198724.25
03-06-2020 17:30,zBIq5rxdHJRwDNY,2235.25,219.1625,7801.0,6484255.0
11-06-2020 05:45,z9Y9gH1T5YWrNuG,0.0,0.0,0.0,7205465.0
11-06-2020 01:45,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7240508.0
12-06-2020 05:30,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7301632.0
16-06-2020 08:15,1IF53ai7Xc0U56Y,4671.571429,458.4428571,491.1428571,6421705.143
17-05-2020 22:15,ih0vzX44oOqAx2f,0.0,0.0,7391.0,6205201.0
21-05-2020 16:00,7JYdWkrLSPkdwr4,3915.75,384.675,7284.0,7651264.0
06-06-2020 01:30,WRmjgnKYAwPKWDb,0.0,0.0,0.0,7190270.0
04-06-2020 23:00,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6492579.0
25-05-2020 00:30,7JYdWkrLSPkdwr4,0.0,0.0,0.0,7675241.0
15-05-2020 01:15,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7098099.0
18-05-2020 18:15,YxYtjZvoooNbGkE,178.75,17.275,5367.5,7205596.5
06-06-2020 15:15,zVJPv84UY57bAof,5026.0,492.7285714,5954.428571,7285044.429
18-05-2020 03:45,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7058793.0
23-05-2020 04:00,adLQvlD726eNBSB,0.0,0.0,0.0,6328951.0
31-05-2020 07:00,VHMLBKoKgIrUVDU,1215.125,118.15,73.5,7328402.5
03-06-2020 07:00,uHbuxQJl8lW7ozc,1451.75,141.6125,61.75,7178466.75
15-06-2020 17:00,wCURE6d3bPkepu2,2856.25,280.5125,6571.0,7016269.0
24-05-2020 02:45,3PZuoBAID5Wc2HD,0.0,0.0,0.0,7053268.0
19-05-2020 12:45,zVJPv84UY57bAof,11761.5,1147.65,3732.25,7145137.25
30-05-2020 10:45,uHbuxQJl8lW7ozc,5415.0,530.7428571,1534.571429,7153466.571
26-05-2020 13:45,7JYdWkrLSPkdwr4,12314.28571,1200.614286,5836.285714,7689856.286
23-05-2020 00:15,sjndEbLyjtCKgGv,0.0,0.0,0.0,7072962.0
31-05-2020 02:15,VHMLBKoKgIrUVDU,0.0,0.0,0.0,7328329.0
13-06-2020 18:15,z9Y9gH1T5YWrNuG,282.5,27.275,8358.625,7225225.625
08-06-2020 19:00,ih0vzX44oOqAx2f,0.0,0.0,8217.0,6366909.0
16-06-2020 11:45,VHMLBKoKgIrUVDU,7720.625,755.675,3276.375,7447145.375
30-05-2020 09:30,pkci93gMrogZuBj,6276.125,614.85,912.375,7282447.375
01-06-2020 23:45,rGa61gmuvPhdLxV,0.0,0.0,5637.0,7241969.0
06-06-2020 02:30,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6500302.0
28-05-2020 12:00,YxYtjZvoooNbGkE,11930.0,1164.014286,4155.142857,7280184.143
23-05-2020 08:45,7JYdWkrLSPkdwr4,7697.571429,753.5571429,847.4285714,7659617.429
23-05-2020 10:45,McdE0feGgRqW7Ca,9082.0,887.25,2570.875,7218522.875
18-05-2020 05:15,z9Y9gH1T5YWrNuG,0.0,0.0,0.0,7028226.0
23-05-2020 20:45,3PZuoBAID5Wc2HD,0.0,0.0,8652.0,7053268.0
27-05-2020 01:45,rGa61gmuvPhdLxV,0.0,0.0,0.0,7199869.0
14-06-2020 21:45,zVJPv84UY57bAof,0.0,0.0,7320.0,7344280.0
25-05-2020 12:30,sjndEbLyjtCKgGv,12594.875,1228.0125,4801.75,7094152.75
23-05-2020 23:45,YxYtjZvoooNbGkE,0.0,0.0,8559.0,7244680.0
17-05-2020 00:15,wCURE6d3bPkepu2,0.0,0.0,0.0,6795470.0
31-05-2020 06:30,pkci93gMrogZuBj,824.1428571,79.98571429,23.14285714,7288899.143
28-05-2020 00:00,wCURE6d3bPkepu2,0.0,0.0,0.0,6879195.0
30-05-2020 23:45,adLQvlD726eNBSB,0.0,0.0,7419.0,6394771.0
15-05-2020 17:15,zVJPv84UY57bAof,2339.375,229.3875,5889.25,7122040.25
15-05-2020 09:45,bvBOhCH3iADSZry,6281.0,615.3428571,1006.857143,6317809.857
20-05-2020 19:15,bvBOhCH3iADSZry,0.0,0.0,8131.0,6355038.0
05-06-2020 17:15,rGa61gmuvPhdLxV,4134.625,405.6625,7491.625,7272840.625
16-05-2020 18:30,zVJPv84UY57bAof,0.0,0.0,6419.0,7128535.0
13-06-2020 15:30,ih0vzX44oOqAx2f,7626.875,746.2625,7500.0,6399763.0
16-06-2020 01:45,WRmjgnKYAwPKWDb,0.0,0.0,0.0,7261315.0
17-06-2020 15:15,7JYdWkrLSPkdwr4,1583.375,154.8125,5390.5,7846355.5
13-06-2020 21:45,WRmjgnKYAwPKWDb,0.0,0.0,8399.0,7247179.0
27-05-2020 16:30,iCRJl6heRkivqQ3,5286.857143,518.1714286,6404.285714,7274400.286
28-05-2020 04:15,1IF53ai7Xc0U56Y,0.0,0.0,0.0,6281462.0
15-05-2020 16:15,pkci93gMrogZuBj,4776.714286,468.6428571,5943.428571,7175045.429
04-06-2020 01:30,pkci93gMrogZuBj,0.0,0.0,0.0,7315436.0
27-05-2020 16:30,uHbuxQJl8lW7ozc,5590.625,547.9375,6419.5,7134957.5
01-06-2020 14:00,ih0vzX44oOqAx2f,2972.571429,291.1142857,4988.0,6313220.0
18-05-2020 18:15,ZoEaEvLYb1n2sOq,168.375,16.25,5317.625,7123525.625
22-05-2020 08:30,YxYtjZvoooNbGkE,2588.428571,253.8714286,672.5714286,7229706.571
20-05-2020 07:15,WRmjgnKYAwPKWDb,2643.5,259.3375,126.875,7061058.875
05-06-2020 07:00,z9Y9gH1T5YWrNuG,1392.142857,135.7714286,71.57142857,7163333.571
09-06-2020 22:00,ZnxXDlPa8U1GXgE,0.0,0.0,8074.0,6717772.0
29-05-2020 13:00,YxYtjZvoooNbGkE,12619.85714,1230.442857,4906.285714,7289310.286
09-06-2020 11:30,adLQvlD726eNBSB,8455.0,826.4428571,3588.428571,6465592.429
17-05-2020 11:15,WRmjgnKYAwPKWDb,12425.75,1211.8625,3191.25,7044621.25
07-06-2020 08:30,sjndEbLyjtCKgGv,3636.285714,357.4285714,484.7142857,7186140.714
18-05-2020 05:45,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7118208.0
13-06-2020 09:00,ZnxXDlPa8U1GXgE,9083.857143,888.6285714,1087.857143,6736872.857
08-06-2020 19:45,VHMLBKoKgIrUVDU,0.0,0.0,8488.0,7394696.0
06-06-2020 00:00,McdE0feGgRqW7Ca,0.0,0.0,0.0,7324681.0
27-05-2020 17:30,1IF53ai7Xc0U56Y,970.125,94.2125,6786.125,6281424.125
27-05-2020 00:15,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7186690.0
03-06-2020 21:00,ZnxXDlPa8U1GXgE,0.0,0.0,7916.0,6670884.0
09-06-2020 12:30,VHMLBKoKgIrUVDU,10022.875,978.75,4471.125,7399167.125
18-05-2020 09:00,1IF53ai7Xc0U56Y,1789.25,175.4,485.125,6204838.125
16-05-2020 17:00,zBIq5rxdHJRwDNY,1982.75,194.35,6249.125,6352025.125
28-05-2020 07:00,zVJPv84UY57bAof,1859.142857,182.2142857,82.28571429,7212164.286
06-06-2020 21:45,McdE0feGgRqW7Ca,0.0,0.0,0.0,7331160.0
01-06-2020 21:00,wCURE6d3bPkepu2,0.0,0.0,5939.0,6915344.0
29-05-2020 17:15,sjndEbLyjtCKgGv,2337.0,229.1142857,8034.428571,7128937.429
04-06-2020 09:00,pkci93gMrogZuBj,7225.5,707.3625,885.5,7316321.5
15-06-2020 22:30,rGa61gmuvPhdLxV,0.0,0.0,6732.0,7344704.0
23-05-2020 14:00,WRmjgnKYAwPKWDb,10566.85714,1032.242857,6241.285714,7090836.286
15-06-2020 14:30,z9Y9gH1T5YWrNuG,10431.0,1018.3,5351.428571,7237819.429
23-05-2020 20:45,VHMLBKoKgIrUVDU,0.0,0.0,8611.0,7272332.0
27-05-2020 14:15,ZnxXDlPa8U1GXgE,4103.428571,403.0571429,5115.0,6617764.0
30-05-2020 17:45,1BY6WEcLGh8j5v7,910.4285714,88.4,6721.714286,6372095.714
15-06-2020 17:45,1IF53ai7Xc0U56Y,1240.75,120.8375,6811.5,6421179.5
17-06-2020 12:30,bvBOhCH3iADSZry,8931.857143,873.4285714,3161.857143,6536710.857
02-06-2020 06:00,1IF53ai7Xc0U56Y,92.875,8.9625,0.75,6317444.75
13-06-2020 21:00,WRmjgnKYAwPKWDb,0.0,0.0,8399.0,7247179.0
09-06-2020 10:45,YxYtjZvoooNbGkE,11940.625,1164.5625,2619.375,7367929.375
01-06-2020 19:00,McdE0feGgRqW7Ca,0.0,0.0,5992.0,7292752.0
20-05-2020 09:15,pkci93gMrogZuBj,8361.857143,818.3285714,1214.142857,7202563.143
31-05-2020 19:30,1BY6WEcLGh8j5v7,0.0,0.0,5803.0,6377931.0
14-06-2020 08:45,WRmjgnKYAwPKWDb,5430.0,532.275,744.375,7247923.375
30-05-2020 23:45,7JYdWkrLSPkdwr4,0.0,0.0,7143.0,7721978.0
18-05-2020 20:00,zBIq5rxdHJRwDNY,0.0,0.0,5390.0,6365047.0
23-05-2020 22:30,rGa61gmuvPhdLxV,0.0,0.0,8152.0,7175293.0
29-05-2020 08:45,McdE0feGgRqW7Ca,5601.857143,549.0142857,669.0,7265625.0
16-05-2020 06:30,bvBOhCH3iADSZry,650.5714286,63.0,16.0,6322526.0
03-06-2020 09:15,adLQvlD726eNBSB,6499.75,636.7,1009.25,6415285.25
23-05-2020 09:45,wCURE6d3bPkepu2,9665.5,944.625,1639.0,6840864.0
17-05-2020 05:30,iCRJl6heRkivqQ3,0.0,0.0,0.0,7190848.0
23-05-2020 18:45,ih0vzX44oOqAx2f,0.0,0.0,8395.0,6248938.0
01-06-2020 14:30,WRmjgnKYAwPKWDb,5315.428571,521.1285714,5212.0,7159078.0
31-05-2020 08:15,ZoEaEvLYb1n2sOq,3429.285714,336.9857143,322.8571429,7217170.857
27-05-2020 14:30,zVJPv84UY57bAof,8841.875,864.9125,5238.0,7210621.0
28-05-2020 06:00,ZoEaEvLYb1n2sOq,143.5714286,13.85714286,0.428571429,7193291.429
27-05-2020 02:15,ZnxXDlPa8U1GXgE,0.0,0.0,0.0,6612649.0
22-05-2020 11:45,ih0vzX44oOqAx2f,12385.125,1208.325,2920.5,6236463.5
28-05-2020 18:00,wCURE6d3bPkepu2,479.8571429,46.41428571,8501.285714,6887696.286
23-05-2020 01:30,ih0vzX44oOqAx2f,0.0,0.0,0.0,6240543.0
04-06-2020 09:00,McdE0feGgRqW7Ca,9058.5,886.025,946.625,7309315.625
23-05-2020 21:15,McdE0feGgRqW7Ca,0.0,0.0,8684.0,7224636.0
16-05-2020 11:45,7JYdWkrLSPkdwr4,8857.75,866.5375,2900.625,7611976.625
21-05-2020 12:45,z9Y9gH1T5YWrNuG,10639.125,1038.4375,4632.75,7053893.75
12-06-2020 15:00,1IF53ai7Xc0U56Y,5746.142857,563.1285714,4958.285714,6397282.286
06-06-2020 21:30,wCURE6d3bPkepu2,0.0,0.0,0.0,6953094.0
04-06-2020 20:30,VHMLBKoKgIrUVDU,0.0,0.0,8160.0,7363821.0
28-05-2020 16:30,pkci93gMrogZuBj,5259.428571,515.6,7915.0,7272900.0
10-06-2020 20:00,7JYdWkrLSPkdwr4,0.0,0.0,6362.0,7801091.0
13-06-2020 20:30,3PZuoBAID5Wc2HD,0.0,0.0,8633.0,7210719.0
01-06-2020 12:45,WRmjgnKYAwPKWDb,3792.25,372.6875,4146.75,7158012.75
02-06-2020 21:45,pkci93gMrogZuBj,0.0,0.0,7350.0,7307650.0
15-06-2020 04:15,pkci93gMrogZuBj,0.0,0.0,0.0,7396422.0
16-05-2020 05:45,McdE0feGgRqW7Ca,0.0,0.0,0.0,7165435.0
22-05-2020 06:45,ZnxXDlPa8U1GXgE,1199.0,116.5857143,53.71428571,6571917.714
14-06-2020 04:30,wCURE6d3bPkepu2,0.0,0.0,0.0,7002369.0
24-05-2020 19:15,zBIq5rxdHJRwDNY,0.0,0.0,7277.0,6411758.0
08-06-2020 16:00,sjndEbLyjtCKgGv,4914.571429,480.9285714,7720.428571,7200274.429
23-05-2020 16:00,VHMLBKoKgIrUVDU,6886.5,674.4375,7871.5,7271592.5
11-06-2020 11:45,sjndEbLyjtCKgGv,8281.25,810.45,2081.25,7217681.25
17-06-2020 14:30,iCRJl6heRkivqQ3,8134.75,796.0375,5044.375,7425350.375
03-06-2020 23:45,7JYdWkrLSPkdwr4,0.0,0.0,7749.0,7748622.0
18-05-2020 15:15,ih0vzX44oOqAx2f,7950.0,778.1714286,4276.0,6209477.0
12-06-2020 05:15,iCRJl6heRkivqQ3,0.0,0.0,0.0,7385471.0
04-06-2020 09:00,iCRJl6heRkivqQ3,7903.125,773.45,905.25,7326601.25
17-06-2020 10:15,adLQvlD726eNBSB,7017.125,687.225,1493.5,6519891.5
01-06-2020 02:15,WRmjgnKYAwPKWDb,0.0,0.0,0.0,7153866.0
14-06-2020 16:00,1BY6WEcLGh8j5v7,5295.75,519.1,3599.0,6467262.0
30-05-2020 14:15,z9Y9gH1T5YWrNuG,11392.0,1112.428571,4888.714286,7125343.714
25-05-2020 00:00,wCURE6d3bPkepu2,0.0,0.0,0.0,6855791.0
13-06-2020 09:45,z9Y9gH1T5YWrNuG,8421.875,822.9625,1608.5,7218475.5
15-05-2020 10:45,adLQvlD726eNBSB,4962.0,486.55,1842.5,6273197.5
19-05-2020 14:45,YxYtjZvoooNbGkE,9590.0,937.875,5481.875,7211079.875
19-05-2020 04:00,1IF53ai7Xc0U56Y,0.0,0.0,0.0,6209806.0
31-05-2020 22:30,VHMLBKoKgIrUVDU,0.0,0.0,6076.0,7334405.0
15-05-2020 12:45,sjndEbLyjtCKgGv,10235.14286,1000.271429,3455.857143,7020287.857
16-06-2020 17:15,McdE0feGgRqW7Ca,1774.375,173.9125,6252.75,7402482.75
03-06-2020 13:45,zVJPv84UY57bAof,9345.5,914.1,4998.0,7260215.0
01-06-2020 15:00,VHMLBKoKgIrUVDU,2975.857143,292.1,5459.285714,7339864.286
16-05-2020 05:00,ih0vzX44oOqAx2f,0.0,0.0,0.0,6191360.0
24-05-2020 19:45,3PZuoBAID5Wc2HD,0.0,0.0,8300.0,7061568.0
10-06-2020 01:45,ih0vzX44oOqAx2f,0.0,0.0,0.0,6374755.0
07-06-2020 10:00,1IF53ai7Xc0U56Y,6933.25,679.0,1507.375,6356606.375
23-05-2020 02:00,adLQvlD726eNBSB,0.0,0.0,0.0,6328951.0
07-06-2020 11:15,z9Y9gH1T5YWrNuG,13821.14286,1347.557143,2762.857143,7180051.857
18-05-2020 19:30,sjndEbLyjtCKgGv,0.0,0.0,5351.0,7042405.0
18-05-2020 04:45,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7058793.0
18-05-2020 01:45,zVJPv84UY57bAof,0.0,0.0,0.0,7136015.0
24-05-2020 09:00,zVJPv84UY57bAof,7273.0,712.0857143,952.7142857,7181790.714
16-06-2020 12:45,zVJPv84UY57bAof,6999.125,684.6375,3776.375,7354876.375
10-06-2020 01:00,VHMLBKoKgIrUVDU,0.0,0.0,0.0,7402816.0
20-05-2020 06:15,ZnxXDlPa8U1GXgE,204.25,19.775,0.125,6555136.125
07-06-2020 04:30,adLQvlD726eNBSB,0.0,0.0,0.0,6445031.0
17-06-2020 08:30,ih0vzX44oOqAx2f,4005.428571,393.5857143,475.5714286,6420846.571
10-06-2020 01:15,iCRJl6heRkivqQ3,0.0,0.0,0.0,7373220.0
29-05-2020 20:45,rGa61gmuvPhdLxV,0.0,0.0,0.0,7223074.0
31-05-2020 12:30,ih0vzX44oOqAx2f,6694.285714,655.1714286,3748.428571,6306015.429
07-06-2020 22:15,ZoEaEvLYb1n2sOq,0.0,0.0,8085.0,7273453.0
23-05-2020 11:15,1BY6WEcLGh8j5v7,10864.125,1060.3375,2835.375,6315272.375
06-06-2020 16:45,YxYtjZvoooNbGkE,1275.428571,124.0714286,6250.285714,7348739.286
09-06-2020 13:45,adLQvlD726eNBSB,9609.857143,938.9857143,5832.285714,6467836.286
11-06-2020 04:30,3PZuoBAID5Wc2HD,0.0,0.0,0.0,7190469.0
24-05-2020 06:15,iCRJl6heRkivqQ3,384.7142857,37.21428571,7.0,7243227.0
22-05-2020 21:45,McdE0feGgRqW7Ca,0.0,0.0,0.0,7215952.0
07-06-2020 09:15,adLQvlD726eNBSB,8549.875,836.5875,1013.125,6446044.125
10-06-2020 23:15,3PZuoBAID5Wc2HD,0.0,0.0,6550.0,7190469.0
16-05-2020 02:00,pkci93gMrogZuBj,0.0,0.0,0.0,7175477.0
29-05-2020 12:45,YxYtjZvoooNbGkE,12466.125,1215.45,4596.125,7289000.125
09-06-2020 14:45,bvBOhCH3iADSZry,6909.571429,676.5571429,5801.571429,6491787.571
31-05-2020 12:00,adLQvlD726eNBSB,7305.125,715.075,3187.875,6397958.875
25-05-2020 18:00,VHMLBKoKgIrUVDU,434.0,41.97142857,9001.714286,7289513.714
07-06-2020 15:15,z9Y9gH1T5YWrNuG,6709.375,656.9625,5080.625,7182369.625
30-05-2020 06:15,WRmjgnKYAwPKWDb,318.375,30.7625,4.625,7140903.625
09-06-2020 17:45,7JYdWkrLSPkdwr4,1401.625,136.675,7887.125,7794680.125
15-05-2020 07:30,WRmjgnKYAwPKWDb,2052.5,201.2,177.625,7028850.625
12-06-2020 01:15,rGa61gmuvPhdLxV,0.0,0.0,0.0,7316432.0
05-06-2020 01:30,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6492579.0
12-06-2020 00:15,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6450238.0
19-05-2020 09:00,rGa61gmuvPhdLxV,5490.857143,538.0714286,672.5714286,7137574.571
13-06-2020 06:00,1BY6WEcLGh8j5v7,94.875,9.1625,0.5,6455679.5
25-05-2020 23:45,z9Y9gH1T5YWrNuG,0.0,0.0,8802.0,7089440.0
21-05-2020 20:00,wCURE6d3bPkepu2,0.0,0.0,7811.0,6832055.0
18-05-2020 03:00,YxYtjZvoooNbGkE,0.0,0.0,0.0,7200229.0
30-05-2020 03:30,bvBOhCH3iADSZry,0.0,0.0,0.0,6421023.0
13-06-2020 19:15,VHMLBKoKgIrUVDU,0.0,0.0,8652.0,7429566.0
06-06-2020 04:15,wCURE6d3bPkepu2,0.0,0.0,0.0,6946769.0
19-05-2020 11:00,zBIq5rxdHJRwDNY,10082.57143,984.7571429,2171.0,6367218.0
15-05-2020 01:30,wCURE6d3bPkepu2,0.0,0.0,0.0,6782598.0
19-05-2020 04:30,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7064201.0
01-06-2020 10:00,iCRJl6heRkivqQ3,7588.0,742.7857143,1771.142857,7306338.143
07-06-2020 07:45,z9Y9gH1T5YWrNuG,2496.25,244.8125,232.75,7177521.75
05-06-2020 07:30,1IF53ai7Xc0U56Y,2217.25,217.3875,178.25,6341033.25
03-06-2020 05:30,7JYdWkrLSPkdwr4,0.0,0.0,0.0,7740873.0
11-06-2020 01:30,VHMLBKoKgIrUVDU,0.0,0.0,0.0,7409295.0
02-06-2020 00:45,WRmjgnKYAwPKWDb,0.0,0.0,0.0,7159700.0
01-06-2020 06:00,zVJPv84UY57bAof,76.42857143,7.385714286,0.428571429,7242024.429
07-06-2020 18:30,ZnxXDlPa8U1GXgE,54.0,5.214285714,8208.857143,6701262.857
28-05-2020 18:00,ZoEaEvLYb1n2sOq,475.0,45.95714286,8232.857143,7201523.857
04-06-2020 05:15,iCRJl6heRkivqQ3,0.0,0.0,0.0,7325696.0
27-05-2020 19:15,1BY6WEcLGh8j5v7,0.0,0.0,6164.0,6349833.0
07-06-2020 07:30,ih0vzX44oOqAx2f,2029.571429,198.9571429,175.2857143,6350848.286
19-05-2020 02:45,bvBOhCH3iADSZry,0.0,0.0,0.0,6340538.0
02-06-2020 22:00,1IF53ai7Xc0U56Y,0.0,0.0,0.0,6324784.0
06-06-2020 16:30,sjndEbLyjtCKgGv,1369.571429,133.3571429,6271.0,7185548.0
28-05-2020 02:15,rGa61gmuvPhdLxV,0.0,0.0,0.0,7206549.0
10-06-2020 01:00,McdE0feGgRqW7Ca,0.0,0.0,0.0,7355017.0
14-06-2020 02:15,VHMLBKoKgIrUVDU,0.0,0.0,0.0,7429566.0
01-06-2020 21:45,WRmjgnKYAwPKWDb,0.0,0.0,5834.0,7159700.0
16-06-2020 00:30,VHMLBKoKgIrUVDU,0.0,0.0,0.0,7443869.0
07-06-2020 05:30,McdE0feGgRqW7Ca,0.0,0.0,0.0,7331160.0
26-05-2020 01:15,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6336208.0
13-06-2020 07:15,zBIq5rxdHJRwDNY,2528.571429,247.9857143,120.5714286,6549507.571
04-06-2020 13:30,adLQvlD726eNBSB,8205.75,803.025,5330.5,6427597.5
01-06-2020 14:15,sjndEbLyjtCKgGv,3271.375,320.7875,5048.625,7147290.625
20-05-2020 05:00,wCURE6d3bPkepu2,0.0,0.0,0.0,6815349.0
24-05-2020 09:30,z9Y9gH1T5YWrNuG,8123.428571,794.7714286,1321.142857,7074083.143
03-06-2020 08:30,rGa61gmuvPhdLxV,4502.875,441.9375,551.625,7249881.625
01-06-2020 06:00,z9Y9gH1T5YWrNuG,71.0,6.842857143,0.285714286,7133897.286
19-05-2020 04:30,WRmjgnKYAwPKWDb,0.0,0.0,0.0,7054452.0
17-05-2020 13:00,rGa61gmuvPhdLxV,5654.857143,554.2285714,4747.857143,7128846.857
25-05-2020 02:45,3PZuoBAID5Wc2HD,0.0,0.0,0.0,7061568.0
15-06-2020 13:15,1IF53ai7Xc0U56Y,5936.0,581.7,4813.428571,6419181.429
03-06-2020 23:30,WRmjgnKYAwPKWDb,0.0,0.0,7710.0,7174627.0
15-05-2020 22:00,rGa61gmuvPhdLxV,0.0,0.0,6373.0,7117866.0
16-06-2020 02:15,3PZuoBAID5Wc2HD,0.0,0.0,0.0,7225042.0
18-05-2020 02:15,YxYtjZvoooNbGkE,0.0,0.0,0.0,7200229.0
15-05-2020 08:00,uHbuxQJl8lW7ozc,3193.0,313.5375,284.0,7038965.0
15-06-2020 18:30,ZoEaEvLYb1n2sOq,13.14285714,1.271428571,6639.0,7329691.0
11-06-2020 05:00,rGa61gmuvPhdLxV,0.0,0.0,0.0,7310769.0
11-06-2020 20:30,VHMLBKoKgIrUVDU,0.0,0.0,5716.0,7415011.0
04-06-2020 22:45,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7194535.0
06-06-2020 11:15,rGa61gmuvPhdLxV,11248.25,1097.4625,2874.125,7275964.125
07-06-2020 15:45,ZnxXDlPa8U1GXgE,6268.428571,613.7714286,7341.428571,6700395.429
07-06-2020 21:15,YxYtjZvoooNbGkE,0.0,0.0,8155.0,7356967.0
20-05-2020 07:00,ZoEaEvLYb1n2sOq,1567.0,153.1857143,69.57142857,7130401.571
23-05-2020 19:30,adLQvlD726eNBSB,0.0,0.0,8783.0,6337734.0
25-05-2020 03:45,7JYdWkrLSPkdwr4,0.0,0.0,0.0,7675241.0
26-05-2020 01:15,adLQvlD726eNBSB,0.0,0.0,0.0,6355294.0
17-05-2020 14:45,z9Y9gH1T5YWrNuG,8764.875,856.875,6079.0,7026819.0
26-05-2020 23:30,pkci93gMrogZuBj,0.0,0.0,0.0,7258294.0
13-06-2020 13:00,1BY6WEcLGh8j5v7,9604.625,937.675,5057.625,6460736.625
20-05-2020 07:15,rGa61gmuvPhdLxV,2392.125,234.5625,116.875,7143928.875
13-06-2020 11:15,1IF53ai7Xc0U56Y,13094.75,1276.7375,3390.875,6401617.875
10-06-2020 21:45,WRmjgnKYAwPKWDb,0.0,0.0,6389.0,7227367.0
15-06-2020 09:15,ZoEaEvLYb1n2sOq,9220.25,901.575,1291.375,7324343.375
