DateTime,Temperature,Humidity,Wind Speed,Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption
9/15/2017 22:10,23.520,55.49,0.330,39886.72566,23965.1,19386.3
5/28/2017 7:40,19.490,77.70,0.077,20899.67213,11795.7,10738.8
11/16/2017 22:00,14.730,78.50,0.084,34406.15385,29116.1,18031.8
1/1/2017 18:20,14.090,64.87,0.078,39596.96203,24000,25798.6
7/7/2017 22:20,30.620,35.51,4.918,44778.73754,28048.1,33668.3
9/11/2017 20:30,23.240,57.65,0.273,45952.56637,27647.4,21504.4
8/18/2017 21:50,24.260,78.60,0.066,47352.18646,31867.8,36269.3
8/30/2017 8:30,24.130,93.30,4.922,27598.13541,18726.1,13704.8
1/27/2017 5:20,7.230,87.40,0.083,22784.81013,14279.6,14330.6
1/9/2017 21:30,15.040,76.90,0.075,40502.27848,25258.4,24248.7
12/9/2017 19:50,11.480,73.90,0.078,38491.25475,32763.4,15909.7
12/3/2017 15:00,15.310,69.59,0.085,27273.00380,22206.8,9749.82
5/8/2017 1:10,17.070,72.00,0.077,26225.31148,15763.5,16079
8/12/2017 0:20,26.520,40.05,4.906,35269.61154,25222.8,28806
11/21/2017 9:10,10.780,67.90,4.922,26658.46154,21369.4,8692.05
7/10/2017 14:30,35.970,21.31,4.921,39937.27575,27638,28251.7
10/14/2017 3:00,16.750,78.50,0.082,26430.45952,15949.8,11870.2
5/7/2017 1:40,17.880,72.80,0.080,25218.09836,15009.3,15665.1
11/14/2017 13:10,20.960,61.51,0.069,32024.61538,25073.6,18997.6
10/5/2017 8:50,23.800,67.69,4.921,31642.18818,20278,11134.8
10/8/2017 14:20,22.580,59.03,4.921,33955.01094,19247.3,13819.3
11/26/2017 10:50,17.030,55.76,4.925,28418.46154,20458.3,9432.29
7/24/2017 12:00,30.770,42.69,4.908,42335.68106,34222.8,29342.3
2/25/2017 19:00,14.380,47.06,0.088,42583.72881,24397.6,25176.1
8/15/2017 11:30,27.660,44.78,4.905,41400.39956,28073.9,25423.4
8/14/2017 15:20,28.260,37.55,4.909,38753.74029,26659.8,26127.6
12/18/2017 21:30,13.630,84.00,0.085,36653.99240,32012.3,15137.6
12/26/2017 14:10,16.250,53.16,0.083,32985.55133,26960.4,10931.1
4/4/2017 15:40,19.000,70.20,0.073,32538.72982,19451.7,15325.1
12/8/2017 11:20,14.510,54.89,0.084,30825.85551,25734.3,9611.52
12/8/2017 2:00,9.600,73.40,0.083,22430.41825,17939.2,9893.88
10/6/2017 9:40,21.090,65.52,4.923,33709.23414,21383.4,11747.6
8/26/2017 0:00,23.800,84.30,4.919,36477.86903,23660.4,25200.8
5/12/2017 16:50,21.080,72.00,0.071,33011.40984,20845.8,16265.6
2/20/2017 16:20,14.440,72.20,0.075,37110.50847,23299.7,17332.1
12/14/2017 19:50,13.660,68.67,0.080,39519.39163,33680.3,15517.9
3/14/2017 4:10,14.540,81.20,0.074,22684.59574,13723.2,14934.2
4/29/2017 23:40,15.910,69.37,0.071,31782.30355,19558,21428.4
6/8/2017 8:20,20.300,87.70,0.065,25608.47682,16974.6,11904
2/13/2017 22:50,11.820,76.80,0.086,35908.47458,21931.9,21552.2
5/4/2017 3:00,18.490,81.90,0.078,24500.45902,14559.8,14306.7
6/26/2017 23:30,22.570,86.60,4.916,36524.50331,21835.8,28244.7
8/28/2017 19:40,25.100,85.30,4.922,48912.05327,29320.8,27301.3
7/28/2017 15:40,35.950,25.08,4.910,40415.68106,29441.8,32005.4
9/4/2017 18:20,24.300,59.49,0.317,32221.59292,19485.7,17397.7
6/4/2017 13:20,22.870,68.52,0.069,27388.60927,19811.2,17829.4
12/28/2017 7:30,12.880,73.80,0.081,22959.69582,18462.1,7289.32
11/27/2017 2:20,10.460,85.40,0.077,22560.00000,16899.2,10161
5/23/2017 16:00,20.390,57.56,4.923,35176.91803,22517.6,18276.9
6/9/2017 17:20,25.370,51.30,0.072,36390.99338,20889,18786.5
9/15/2017 18:30,25.940,47.95,0.351,40026.90265,24765.9,19515.8
1/27/2017 1:10,8.870,85.60,0.084,25646.58228,16037.7,15868.9
11/17/2017 0:40,13.040,77.30,0.091,25193.84615,20811.6,13335.9
10/8/2017 23:00,18.250,76.10,0.073,34875.09847,20860.6,16182.9
12/21/2017 11:40,16.500,64.72,0.088,31458.55513,24983.1,9334.93
10/6/2017 14:30,25.600,41.25,4.917,35820.39387,22944.4,13037.3
7/13/2017 5:20,21.950,80.60,4.913,24621.92691,16146.8,16870.3
1/27/2017 19:30,14.440,66.22,0.082,43923.03797,26735.6,25434.2
6/9/2017 18:20,24.570,59.27,0.074,38717.88079,22191.3,20665.1
6/20/2017 8:30,21.520,77.10,0.072,29550.19868,14358.8,13073.7
12/27/2017 22:30,15.330,64.82,0.076,33922.43346,29309.6,14803.4
12/19/2017 15:10,18.420,60.11,0.088,30904.94297,26352.9,9323.41
4/25/2017 3:30,16.850,71.30,0.084,23672.42196,13314.9,15243.6
10/29/2017 9:20,16.420,86.60,4.919,25806.56455,18332.4,9389.91
7/6/2017 10:40,28.590,61.61,4.920,39975.54817,21664.6,23208.7
1/28/2017 6:40,11.620,51.95,0.083,23562.53165,14407.3,14677.6
1/23/2017 15:50,14.380,57.33,0.084,34851.64557,21056.5,16574.5
7/12/2017 20:20,27.040,66.23,4.909,49862.59136,31557,41018.9
12/30/2017 16:40,14.260,42.42,0.079,29128.51711,25292.4,10781.3
8/18/2017 16:20,27.770,54.75,0.064,38561.95339,26903.1,26181.8
12/27/2017 16:20,15.890,56.28,0.082,32304.18251,27034.1,10147.4
9/5/2017 21:40,23.040,79.00,0.264,43862.65487,25581.7,21945.7
10/13/2017 19:10,23.400,56.09,0.089,45128.40263,29065.1,20104.6
9/27/2017 10:50,23.770,59.45,4.922,37191.50442,22314.8,12790.8
7/28/2017 0:30,26.700,69.46,4.904,36843.58804,25989.9,33662.3
9/26/2017 7:00,17.680,90.00,4.918,26066.54867,16345.9,9360.74
7/16/2017 15:20,28.530,70.00,4.917,35535.94684,21991.1,29878.5
4/28/2017 0:10,15.270,77.80,0.078,28210.97955,18099,17559.3
6/6/2017 21:00,20.780,86.30,0.071,45317.08609,27490.2,27370.3
3/11/2017 12:50,20.420,47.13,4.923,32905.53191,20956.1,18162.6
11/28/2017 16:50,18.600,62.92,4.915,32861.53846,27420.2,11745.5
6/18/2017 1:40,20.310,86.40,0.068,40688.74172,23587.1,26850.5
3/19/2017 18:40,13.320,66.28,0.085,37489.02128,20890.2,23109.7
12/18/2017 18:30,15.170,78.40,0.086,40942.96578,34306.2,15742.6
7/25/2017 8:20,22.580,59.86,4.909,32461.39535,23624.1,26185.1
4/27/2017 8:20,13.020,74.40,0.082,28359.78471,17351.1,13550.5
10/2/2017 9:00,20.670,52.99,4.919,30734.70460,19680.5,10918.9
12/9/2017 6:30,6.136,87.60,0.084,22400.00000,18082.8,9294.6
10/4/2017 12:00,28.950,40.85,4.935,37206.82713,23653.9,13218.2
11/10/2017 22:20,18.760,70.40,0.076,33458.46154,27513.2,15637.6
8/31/2017 5:50,22.070,70.30,4.919,21026.23751,11723.8,10069.5
9/22/2017 19:10,25.250,39.65,4.918,46232.92035,26128.1,21675
7/16/2017 12:20,28.280,72.00,4.916,36524.65116,22625.3,30270.1
6/11/2017 3:40,20.250,60.12,0.083,31165.03311,16896,19265
9/21/2017 6:50,19.630,68.92,4.916,24766.72566,15661.1,9196
7/20/2017 21:30,27.590,56.45,0.072,47362.12625,31336.7,41410.5
8/24/2017 6:40,19.040,79.20,4.910,25367.01443,15673.5,14228.5
8/12/2017 13:30,31.460,23.67,4.906,39757.42508,28047.3,27927.3
12/30/2017 0:30,12.840,53.77,0.076,25648.66920,22652.3,11835.8
8/8/2017 23:30,26.280,86.80,4.910,41406.79245,29351.2,33187.7
10/10/2017 0:00,20.660,83.60,0.073,30003.67615,17981.3,13918.5
3/15/2017 22:00,12.120,63.68,0.075,39768.51064,23963.4,23574.2
7/4/2017 4:50,24.190,82.90,4.919,24334.88372,15968.4,18027.1
1/21/2017 17:20,12.970,49.52,0.085,34213.67089,21505.2,19142.2
9/5/2017 22:10,22.960,79.60,0.256,42926.01770,25185,21445.6
12/1/2017 8:00,15.450,77.90,0.083,19339.92395,13723.2,6522.93
2/19/2017 13:00,13.770,70.90,0.074,30868.47458,20272.3,19821.3
7/16/2017 18:20,27.790,74.50,4.917,34713.08970,21744.3,30975.1
7/7/2017 9:30,29.300,50.59,4.924,32888.77076,22557,21063.8
3/8/2017 13:20,15.750,68.56,0.075,37047.82979,19522,16856.1
1/14/2017 22:40,13.060,81.80,0.076,35799.49367,22198.2,23132.5
9/4/2017 21:50,22.740,72.00,0.272,42206.01770,24979.2,21698.5
2/20/2017 0:10,13.910,64.49,0.081,28037.28814,17266.9,17390
11/4/2017 3:20,14.700,87.40,0.077,22400.00000,17728.5,10600.5
3/28/2017 18:00,24.250,49.45,0.083,32586.89362,19858.5,16263.9
7/9/2017 0:10,23.630,84.80,4.907,36256.74419,23198.7,29999
7/26/2017 11:00,33.460,31.38,4.905,41295.94684,28663.3,31029.3
2/1/2017 1:50,11.370,63.22,4.922,24284.74576,14633.4,15387
4/11/2017 3:30,14.940,86.80,0.070,23548.41765,13351.5,15400.7
7/13/2017 6:30,21.760,72.50,4.912,26127.30897,16913.9,16575.1
10/6/2017 0:40,21.150,67.32,4.922,27407.26477,18829,13813.5
5/28/2017 1:40,19.460,81.00,0.070,34988.06557,20816.1,21769.1
5/25/2017 13:40,22.030,64.36,4.917,36649.96721,20344.3,20288.3
5/30/2017 3:20,18.330,85.60,4.921,33880.13115,20147.4,19262.2
11/24/2017 9:10,9.160,59.33,4.922,25704.61538,21202.1,8472.29
11/6/2017 6:20,18.600,79.00,0.068,19723.07692,14176.9,9137.35
4/1/2017 16:50,16.410,77.60,0.068,32352.72336,14378,17943.3
5/22/2017 15:50,20.080,69.00,0.069,35907.14754,22662.5,17903.8
4/11/2017 0:10,15.150,86.90,0.072,28161.37783,15774.7,18792.7
1/9/2017 20:40,15.140,76.00,0.068,42355.44304,26057.1,25607.7
1/23/2017 2:40,8.770,80.30,0.084,22638.98734,13572,14440.5
11/9/2017 3:50,19.360,85.30,0.068,21778.46154,16943.8,11300.2
5/4/2017 0:00,20.660,69.42,0.077,29259.54098,18033.4,18026.2
3/7/2017 10:00,12.980,86.40,0.102,31422.63830,19452.4,14138.7
8/26/2017 12:40,27.190,64.65,4.918,39584.81687,24949.1,22702.9
10/27/2017 21:20,18.270,68.78,4.920,37421.09409,30021.2,17186.6
9/11/2017 18:00,28.110,34.48,0.265,35133.45133,21296.9,15773.8
4/6/2017 11:20,14.350,75.70,0.073,35750.44133,20533.2,18594.9
7/13/2017 8:50,25.120,76.80,4.912,32933.42193,22363.3,22304.9
9/6/2017 19:40,24.090,80.80,0.317,46717.16814,27748.4,23734.3
11/9/2017 13:20,20.850,69.88,0.074,31169.23077,26605.8,17667.5
1/6/2017 22:10,12.530,77.50,0.086,37494.68354,24452.3,23444.8
10/20/2017 3:00,18.850,89.10,4.922,25554.48578,16274.7,11169.8
10/5/2017 5:20,24.170,58.62,4.916,27879.91247,16502.5,11905.2
8/12/2017 11:20,28.580,41.55,4.903,38996.67037,26918.3,26464.7
4/16/2017 11:20,20.110,57.11,0.082,30901.87298,15826.1,18635.6
5/27/2017 17:40,21.600,71.20,4.917,37556.45902,22480.5,19168.9
3/22/2017 16:10,15.100,84.60,0.074,32194.72340,21128,15578.7
10/19/2017 18:50,21.020,80.30,4.924,45752.29759,29692.5,19071.6
5/8/2017 15:40,23.320,53.65,0.071,34169.70492,21313.9,17495.7
2/28/2017 19:20,14.510,69.19,0.083,43797.96610,25995.1,25274.5
6/28/2017 10:30,28.110,46.30,4.919,31635.49669,19848.6,19442.2
12/14/2017 6:30,11.420,68.93,0.083,23227.37643,18881.9,8539.74
6/2/2017 5:20,20.460,83.60,0.068,22315.23179,14194.2,11301.4
9/19/2017 1:10,21.500,89.60,4.911,27984.42478,16252.4,13832.2
3/17/2017 4:30,10.100,86.40,0.083,22598.80851,13240.2,13697.4
12/29/2017 7:20,11.000,53.91,0.077,23190.87452,19283.2,7439.14
6/15/2017 7:30,15.860,67.57,0.080,21997.35099,15417.9,11703.1
12/20/2017 10:40,15.960,70.10,0.071,30953.61217,24666.5,9369.51
2/23/2017 3:00,13.850,53.97,0.084,22924.06780,11595.1,15398.6
7/21/2017 6:00,25.580,48.68,0.074,23524.78405,15706.3,18153.6
10/20/2017 9:40,19.630,86.60,4.919,32562.27571,22055.6,10026
1/8/2017 7:30,13.800,68.01,0.092,19430.88608,11606.1,10901.2
1/20/2017 22:00,10.180,70.90,0.081,41778.22785,26917.9,25370.6
12/23/2017 0:00,12.660,75.00,0.074,27412.92776,23326.2,12164.2
1/19/2017 19:40,11.640,53.12,0.080,45381.26582,28818.2,26677.6
4/4/2017 11:00,14.930,90.90,0.069,34671.60388,20181.3,17908.4
8/1/2017 10:00,27.030,71.60,4.911,38376.55938,26268.2,24255.8
10/8/2017 5:40,13.450,75.10,4.916,25787.65864,13996.7,11625
7/18/2017 23:00,27.080,40.81,4.912,43841.06312,28636.7,37873.8
8/7/2017 18:20,28.330,66.66,4.904,40786.68147,28484.5,30100.1
11/25/2017 1:20,17.440,54.55,0.078,23280.00000,18814.5,10617.8
3/20/2017 2:10,11.030,85.50,0.080,23346.38298,13522,14533.5
8/8/2017 11:40,28.080,79.30,4.910,43356.62597,30472.7,28420.8
9/10/2017 8:50,20.440,73.80,0.304,26015.57522,14104.4,13038
2/5/2017 1:20,8.280,50.62,0.096,25175.59322,14877.8,16492.7
2/10/2017 19:50,12.250,76.20,4.917,42437.28814,25225.5,25297.7
5/5/2017 11:00,22.330,40.81,4.920,35063.60656,25018,14959.7
9/4/2017 11:30,25.210,46.68,0.203,34477.16814,19365.9,15456.1
6/28/2017 7:40,20.790,73.20,4.914,22607.68212,14478.6,14739.7
9/9/2017 11:40,25.380,68.92,0.270,35980.88496,21978,15891.5
2/16/2017 13:00,13.530,77.30,0.082,34206.10169,23690,17627.3
2/3/2017 6:00,13.120,68.73,4.915,25297.62712,14783,14900.7
9/16/2017 14:50,21.970,57.03,4.923,36025.48673,19433.3,13979.3
11/2/2017 21:50,17.650,77.20,0.085,35212.30769,29476.9,16169.6
5/6/2017 13:50,21.970,56.49,0.073,34849.57377,22064.4,18160.3
7/23/2017 20:40,27.020,51.85,4.910,47642.79070,31108.9,46158.3
3/5/2017 11:30,15.020,49.30,4.917,31698.38298,16990.2,16327.7
6/9/2017 14:20,25.800,56.91,0.073,35157.61589,22011.6,17179.6
1/23/2017 0:00,9.590,75.50,0.084,29717.46835,18401.2,17962.4
3/28/2017 6:10,13.940,82.00,0.085,23812.08511,14809.8,11938.1
5/27/2017 14:30,22.000,68.57,4.919,35554.62295,21678,18481
1/27/2017 23:00,11.680,71.80,0.087,35987.84810,22482.7,22421.2
7/6/2017 5:00,24.230,82.80,4.917,23697.00997,15975.9,16984.8
10/19/2017 23:00,20.190,85.70,4.913,33280.70022,21760.6,15272.5
11/29/2017 18:30,17.150,72.60,0.071,40880.00000,35036.8,17580.7
4/23/2017 16:30,21.460,53.05,0.085,30647.66416,15892.1,18274.9
10/10/2017 19:10,24.260,52.85,0.090,46766.91466,28755.2,19550.2
7/2/2017 10:30,25.230,69.15,4.918,30196.94352,18019,21955.5
4/14/2017 18:40,17.730,73.40,0.071,33778.77287,18245.6,21218.9
12/3/2017 6:10,12.640,74.00,0.078,21377.94677,15718.9,9640.34
7/20/2017 15:50,30.900,48.99,0.068,39190.96346,27425.3,30812.4
10/7/2017 21:00,19.670,52.35,4.919,44699.86871,25607.1,19637.7
3/14/2017 3:40,14.630,81.30,0.073,22549.78723,13463.4,14731
1/3/2017 4:20,11.550,76.10,0.077,19989.87342,13641.3,13625.1
11/22/2017 4:20,11.220,69.74,4.923,21390.76923,17356.6,10398.1
4/24/2017 3:00,15.210,78.80,0.081,23771.62540,12611,15424
1/17/2017 15:50,14.050,49.35,0.088,33211.13924,21118.5,16441.4
2/14/2017 15:10,16.480,58.43,0.084,27353.89831,22234.7,16724.3
9/13/2017 0:20,21.450,59.02,0.268,32138.76106,19268.6,15744.4
9/5/2017 17:10,24.780,66.99,0.307,33604.24779,18699.8,15732.6
11/29/2017 18:50,16.000,73.20,0.073,40744.61538,34821.1,17540.2
3/22/2017 3:00,10.270,88.90,0.078,22880.68085,13803.7,13772.9
12/8/2017 16:00,17.170,46.40,0.083,29590.87452,25307.1,9548.14
11/21/2017 10:00,12.280,61.49,4.921,28701.53846,22656.2,9096.87
1/3/2017 20:20,10.170,83.10,0.074,42519.49367,27253.5,26122.4
10/10/2017 0:20,20.610,84.60,0.071,28869.32166,17208.3,13632.6
1/25/2017 5:30,3.681,82.70,0.086,23052.15190,14093.6,14481
5/21/2017 4:50,17.630,77.40,0.068,23568.78689,11316.4,13566.3
5/5/2017 12:00,23.820,38.00,4.921,36133.77049,24304.6,17723.1
11/25/2017 5:30,13.950,64.86,0.076,23107.69231,17959.1,10184.1
8/11/2017 23:20,27.780,30.24,4.908,40454.25083,28948.3,31935.8
12/28/2017 18:30,12.680,48.00,0.077,43254.75285,31106.5,15950.1
11/19/2017 7:00,9.870,87.60,4.926,18596.92308,12309.9,8026.99
12/4/2017 16:00,16.130,62.75,0.088,30552.09125,25174.6,9715.25
12/30/2017 20:20,8.900,63.62,0.076,37171.10266,31997.5,17114
3/8/2017 17:00,15.210,69.36,0.074,33812.42553,18109.8,15590.3
7/22/2017 1:20,27.170,30.54,4.908,31657.67442,21850.6,28215.6
3/4/2017 15:40,15.500,60.58,4.915,31827.06383,18980.5,16513.5
4/7/2017 22:00,14.370,82.30,0.070,40121.59311,20397.6,27514.2
2/5/2017 8:10,6.168,57.60,0.090,18933.55932,10719.8,10883.2
8/19/2017 0:50,23.960,76.50,0.064,34707.03663,22729,27524
9/14/2017 16:00,26.250,45.52,0.310,37312.56637,23306.4,15173.7
4/2/2017 8:00,14.550,91.10,0.070,21787.55651,10528.7,12357.8
6/22/2017 20:00,25.240,36.99,4.916,45634.96689,27430.4,28941.8
3/22/2017 19:00,15.990,70.60,0.082,43996.59574,26432.9,24996.8
1/5/2017 13:50,17.140,57.23,0.086,33211.13924,21519.8,17042.9
1/6/2017 16:50,15.190,68.68,0.080,32348.35443,21457.8,16314.2
1/26/2017 22:00,11.210,79.90,0.087,40101.26582,25820.1,24624.6
7/9/2017 20:00,29.500,35.98,4.917,42948.03987,29806.3,39464.4
6/20/2017 15:20,25.380,61.84,0.069,39137.48344,20918.9,20198.4
8/24/2017 17:40,26.470,51.85,4.905,37551.87569,24397.9,23371
5/22/2017 16:10,20.100,69.67,0.072,35743.47541,23026.6,17554
6/9/2017 5:40,18.980,76.20,0.082,22404.23841,14239.1,11147.8
10/21/2017 6:00,16.210,86.70,4.917,25352.82276,16704.1,10119.4
6/11/2017 9:40,22.730,46.75,0.081,25252.45033,12626.2,13298.2
4/15/2017 3:40,13.540,85.00,0.074,24379.24650,13520.2,15581.1
7/14/2017 17:20,27.720,67.93,4.913,36460.86379,22473.4,28287.9
11/28/2017 3:40,14.550,88.30,3.082,21569.23077,17497.9,9478.55
6/7/2017 9:30,21.200,81.70,0.069,29105.16556,18943,13894.9
9/15/2017 12:40,27.270,38.15,0.318,36496.99115,23471.1,15032.5
1/15/2017 19:50,16.240,62.42,0.081,41972.65823,24631,25544.1
4/29/2017 9:50,20.090,56.46,0.085,32030.31216,19451.7,15621.8
5/6/2017 15:40,21.960,58.26,0.071,32444.85246,20667.5,17466.6
11/7/2017 13:40,21.530,64.18,0.073,30664.61538,23916.9,12052
4/3/2017 15:40,15.860,83.60,0.068,32600.73197,19305.1,17716.4
10/9/2017 1:40,16.710,80.70,0.072,27312.73523,15680.9,12552.9
6/4/2017 21:30,20.670,83.50,0.066,41998.41060,24687.3,26897.7
9/22/2017 16:10,31.400,14.24,4.927,33954.69027,20005.8,13190.9
11/28/2017 3:30,13.830,89.90,0.067,21563.07692,17419.8,9519.04
10/10/2017 19:30,24.120,53.32,0.089,46640.87527,28452.7,19410.1
6/10/2017 14:50,21.550,63.30,0.080,35704.37086,18741,18632.9
12/14/2017 18:00,13.680,69.14,0.117,40170.34221,34398.3,15316.2
8/28/2017 13:40,25.780,83.30,4.924,40236.89234,25158.2,19332.4
6/6/2017 17:50,22.100,81.60,0.065,37192.05298,22849.9,19873.5
9/5/2017 15:50,25.520,61.52,0.315,34394.33628,18845.7,15709.1
2/23/2017 3:20,13.040,59.95,0.085,22539.66102,11573.3,15404.4
5/24/2017 5:40,16.720,79.00,4.921,21063.34426,12980.8,10616.4
7/21/2017 3:00,27.230,43.58,0.083,28819.13621,19792.4,24504.1
4/24/2017 21:00,17.910,69.34,0.085,43314.70398,24012.2,27601.5
12/13/2017 7:00,13.060,55.94,0.083,22339.16350,17784.6,8228.57
2/28/2017 20:50,13.490,71.70,0.086,42778.98305,25546.5,25372.9
7/28/2017 14:30,35.940,29.58,4.908,41748.83721,29954.4,32879
3/29/2017 17:50,23.470,45.25,4.918,34854.12766,17967.1,16403.2
5/14/2017 15:00,26.950,38.43,0.081,31009.57377,18237.8,18154.5
11/7/2017 7:50,19.620,77.20,0.068,22227.69231,18018.6,7512.29
10/8/2017 0:40,16.140,64.42,4.921,29663.36980,17014.1,14712.2
4/13/2017 19:00,17.280,80.80,0.086,40698.21313,22461.5,27467.6
1/1/2017 19:00,12.510,68.35,0.077,39991.89873,24477.8,25989.4
9/19/2017 22:30,22.470,84.80,4.913,38274.69027,22584.2,18015.4
10/19/2017 17:30,21.200,79.30,4.916,37641.66302,24531.5,15004
12/28/2017 17:00,14.030,43.02,0.080,34676.80608,28724.1,11778.2
1/18/2017 16:50,14.790,50.92,0.082,36698.73418,25054.1,20131.1
9/6/2017 12:30,25.840,66.12,0.314,34184.07080,21985.4,16597.5
8/17/2017 1:00,21.010,74.50,0.073,33722.53052,24131.8,25905
5/12/2017 15:10,21.020,72.80,0.070,33426.88525,22435.9,16230.6
8/23/2017 15:20,27.980,40.98,4.903,39118.13541,26074.3,24514.6
12/28/2017 16:40,14.070,40.69,0.076,33192.39544,27372.8,10251.1
1/3/2017 0:40,11.450,77.70,0.074,24540.75949,16738,16476.1
4/26/2017 6:30,15.990,68.13,0.086,23300.40904,14517.3,11956.4
12/2/2017 16:20,16.420,64.55,0.080,28185.55133,22118.4,9438.66
11/11/2017 18:40,18.960,73.10,0.072,36695.38462,30495.9,17071.8
5/15/2017 3:10,14.870,70.70,0.067,25293.63934,15287.9,15105.4
6/13/2017 1:10,19.120,56.92,0.083,38946.75497,22730.1,24115.2
1/6/2017 0:50,8.780,85.50,0.082,25707.34177,16858.4,16481.9
9/7/2017 0:10,22.730,84.90,0.277,33011.68142,20316.4,17597.7
6/22/2017 23:00,21.370,61.24,4.916,45965.56291,27624.9,27736.6
9/13/2017 9:10,21.520,60.85,0.284,33317.52212,21622.5,13414.5
8/29/2017 20:40,24.780,89.20,4.919,46994.18424,28636.5,25880.9
11/28/2017 6:20,15.230,77.60,4.912,23120.00000,18688,9183.61
10/12/2017 9:00,18.840,76.70,0.079,33488.66521,19997.9,11024
12/8/2017 0:50,10.740,68.40,0.079,24401.52091,20277.4,11086.7
6/6/2017 20:50,20.810,86.00,0.068,45914.70199,27494,27630.3
5/11/2017 21:00,19.260,84.90,0.071,45299.40984,27061.3,26118.2
7/18/2017 8:30,25.090,47.22,4.919,31906.44518,22716.5,22485.7
11/9/2017 17:20,20.510,71.90,0.072,34775.38462,29287.2,21426.5
4/8/2017 7:30,13.830,89.60,0.070,24404.04736,13212.2,12712.7
6/28/2017 16:40,27.650,51.33,4.919,33250.33113,21424.1,22520.1
3/24/2017 7:30,11.160,74.20,0.083,23162.55319,14462.2,10660.6
8/18/2017 20:50,25.300,67.91,0.067,49391.52053,32552.1,39062.1
12/24/2017 5:00,8.050,91.60,0.084,20641.82510,15391.2,9571.19
6/19/2017 2:40,19.120,86.70,0.069,39785.96026,24227,25219.9
1/31/2017 16:50,15.730,65.09,4.917,32354.43038,19630.4,16967.7
8/21/2017 3:00,24.060,82.20,4.920,28525.10544,19053,20289.4
9/21/2017 17:50,31.120,28.48,4.918,37127.78761,22000.4,14508.8
9/1/2017 22:20,22.090,60.72,4.923,39370.61947,22045.3,20345.3
1/5/2017 18:30,13.910,64.66,0.087,43831.89873,27184.2,25792.8
6/30/2017 22:00,22.780,62.74,4.919,43009.27152,27089.8,32238.3
12/9/2017 2:00,8.430,82.10,0.081,22351.33080,17950.3,10493.2
8/30/2017 10:50,25.140,92.10,4.916,34981.93119,22865.9,14192.4
5/5/2017 12:50,25.110,33.43,4.924,33880.13115,23086.1,17384.9
5/11/2017 21:30,19.140,85.60,0.068,43876.72131,26530,25634.3
1/26/2017 10:10,7.710,80.60,0.089,32433.41772,18277.2,16082.9
10/11/2017 10:20,24.050,54.32,0.081,35209.10284,21775.5,13025.7
4/8/2017 3:20,13.530,89.60,0.070,23895.62971,11866.8,15569.5
4/19/2017 12:10,19.210,58.11,0.076,36296.06028,21750.3,19269.8
7/19/2017 11:40,35.220,24.15,4.923,43196.81063,27729.1,30752.1
5/26/2017 0:50,16.320,89.10,4.919,30845.90164,19133.1,18411
12/30/2017 1:50,12.380,52.74,0.078,22107.98479,19091.7,10141.7
4/23/2017 14:10,20.620,64.50,0.073,32377.52422,17046.8,19118.5
11/28/2017 20:00,17.780,63.89,4.918,39212.30769,33169.8,17083.4
6/14/2017 17:10,22.360,51.95,0.078,36340.13245,22273.6,19714
5/24/2017 20:30,18.620,74.50,4.923,47313.83607,28777.7,26363.1
1/25/2017 18:00,16.830,37.33,0.090,43339.74684,26859.6,24763.4
12/5/2017 17:40,15.220,53.97,0.086,39920.91255,33352.6,15886.7
2/7/2017 7:30,6.442,65.74,0.088,20764.06780,13061.4,10350.6
12/6/2017 21:10,10.520,68.10,0.086,37475.28517,32200.1,16341.9
12/19/2017 11:40,11.750,83.20,0.086,32547.52852,25211.4,8948.86
4/10/2017 4:30,14.780,83.90,0.069,25048.86975,13864.8,15936
7/8/2017 17:50,28.260,63.70,4.908,35446.64452,22583.5,27004.5
12/7/2017 17:50,14.040,63.13,0.092,40225.09506,34273.1,16042.3
11/14/2017 16:20,20.790,63.21,0.071,30326.15385,24709.1,13116.1
8/18/2017 13:40,26.080,67.99,0.064,40614.07325,28435.1,27566.1
1/1/2017 13:20,15.730,59.33,0.076,30094.17722,18331.9,17332
10/1/2017 18:40,24.530,52.22,4.917,44069.67177,24397.1,18488
6/29/2017 0:40,21.830,81.90,4.916,33720.79470,21648.6,25308.6
4/12/2017 1:50,15.270,87.20,0.067,24794.66093,13861.1,16546.9
3/14/2017 18:00,16.330,68.79,0.074,35822.29787,22748.8,20543.2
3/22/2017 13:30,17.430,71.10,0.073,35307.57447,21545.1,16484.5
9/7/2017 13:40,25.540,72.70,0.262,37427.25664,22909.8,16597.5
9/23/2017 17:20,24.580,59.99,4.918,34884.95575,19713.9,14867.7
1/27/2017 2:20,8.430,86.50,0.088,23131.13924,14535,15209.6
4/5/2017 14:50,16.220,73.40,0.074,33295.15608,20078.6,18507.6
6/22/2017 6:00,18.170,65.41,4.924,23307.01987,14452.4,12577.5
9/11/2017 23:10,21.350,62.85,0.271,36057.34513,21023.7,17709.5
5/14/2017 2:40,23.160,41.86,0.078,23946.49180,14288.5,15099.6
6/3/2017 7:50,20.400,81.80,0.067,24565.82781,13505.6,11277.8
3/5/2017 12:20,15.080,47.36,4.920,31968.00000,17491.5,16519.4
5/29/2017 2:40,20.480,64.91,0.079,37078.03279,21804.3,21448.4
8/27/2017 5:20,22.360,89.50,4.919,25827.30300,15247.7,16196.6
